"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute","Send Talker Alias","AnaAprsTxPath"
"3506","SW1N 2026","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","2026","Group Call","2026","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3507","SW1N 2027","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","2027","Group Call","2027","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3508","SW1N 2028","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","2028","Group Call","2028","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3509","SW1N 2029","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","2029","Group Call","2029","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3510","SW1N 20207","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","20207","Group Call","20207","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3511","SW1N 91","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","91","Group Call","91","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3512","SW1N 3100","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","3100","Group Call","3100","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3513","SW1N 930","439.30000","431.70000","D-Digital","High","12.5K","Off","Off","930","Group Call","930","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3520","SZ1SV 202","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3521","SZ1SV 2021","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","2021","Group Call","2021","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3522","SZ1SV 2022","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","2022","Group Call","2022","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3523","SZ1SV 2023","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","2023","Group Call","2023","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3524","SZ1SV 2024","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","2024","Group Call","2024","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3525","SZ1SV 2025","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","2025","Group Call","2025","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3526","SZ1SV 2026","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","2026","Group Call","2026","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3527","SZ1SV 2027","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","2027","Group Call","2027","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3528","SZ1SV 2028","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","2028","Group Call","2028","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3529","SZ1SV 2029","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","2029","Group Call","2029","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3530","SZ1SV 20207","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","20207","Group Call","20207","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3533","SZ1SV 91","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","91","Group Call","91","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3534","SZ1SV 930","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","930","Group Call","930","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3535","SZ1SV 3100","439.27500","431.67500","D-Digital","High","12.5K","Off","Off","3100","Group Call","3100","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3540","SW2D 202","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3542","SW2D 2022","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","2022","Group Call","2022","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3543","SW2D 20221","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","20221 Thes/niki","Group Call","20221","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3544","SW2D 2023","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","2023","Group Call","2023","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3545","SW2D 2024","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","2024","Group Call","2024","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3546","SW2D 2025","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","2025","Group Call","2025","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3547","SW2D 2026","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","2026","Group Call","2026","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3548","SW2D 2027","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","2027","Group Call","2027","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3549","SW2D 2028","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","2028","Group Call","2028","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3550","SW2D 2029","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","2029","Group Call","2029","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3551","SW2D 91","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","91","Group Call","91","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3552","SW2D 3100","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","3100","Group Call","3100","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3553","SW2D 930","439.05000","431.45000","D-Digital","High","12.5K","Off","Off","930","Group Call","930","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3560","SW2I 202","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3561","SW2I 2021","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","2021","Group Call","2021","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3562","SW2I 2022","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","2022","Group Call","2022","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3563","SW2I 2023","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","2023","Group Call","2023","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3564","SW2I 2024","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","2024","Group Call","2024","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3565","SW2I 2025","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","2025","Group Call","2025","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3566","SW2I 2026","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","2026","Group Call","2026","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3567","SW2I 2027","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","2027","Group Call","2027","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3568","SW2I 2028","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","2028","Group Call","2028","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3569","SW2I 2029","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","2029","Group Call","2029","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
"3570","SW2I 91","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","91","Group Call","91","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3571","SW2I 3100","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","3100","Group Call","3100","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3572","SW2I 930","439.15000","431.55000","D-Digital","High","12.5K","Off","Off","930","Group Call","930","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Off","1","0","Off","0","1","0","0","0","0","0","0","0"
"3573","SW2E 202","439.25000","431.65000","D-Digital","High","12.5K","Off","Off","202","Group Call","202","SV","ChannelFree","Carrier","Off","1","1","1","Off","1","1","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","0.0","1","Off","Off","Off","Off","Off","Digital","4","0","Off","0","1","0","0","0","0","0","0","0"
